respondent_id,h1n1_vaccine,seasonal_vaccine
0,0.0267495536813959,0.09093163573604655
1,0.4633215852854802,0.09033827021437836
2,0.02295707984793946,0.03560593432082859
3,0.034380904690385516,0.9089816649479755
4,0.025132991981764437,0.09415563565040631
5,0.06277839303226283,0.8186948793413901
6,0.023163750286235844,0.13672084981816218
7,0.5123804914804835,0.14928738363143462
8,0.04251559768883383,0.26126059272554103
9,0.14075319500052172,0.2346054086443408
10,0.040881292136560034,0.24754925979344303
11,0.15341659607730293,0.44502691739871714
12,0.10224881122071192,0.9708076670468473
13,0.026748315597703916,0.16490492882478033
14,0.5147842667762224,0.6102306680276061
15,0.0542161245079025,0.23707303364848395
16,0.6045468923909967,0.9462861919485255
17,0.13086142092690242,0.28425669122379205
18,0.38640713741964117,0.8822419820488889
19,0.1730765673413958,0.735581970530323
20,0.24273471899213717,0.3150174010339421
21,0.6647907190792748,0.5600988214081117
22,0.19264832405437063,0.2605382784753356
23,0.09328611441382081,0.053371726820307074
24,0.17095140888829533,0.16577606481162013
25,0.020822385583905572,0.13404661765186845
26,0.4442413194481433,0.917778082425864
27,0.025321303433882406,0.30036046986326786
28,0.031396195651681544,0.05009487304680793
29,0.33602655958740396,0.35153197299215133
30,0.11015462550613288,0.29893553511154985
31,0.07669989179198204,0.0748904777010478
32,0.11354975620353494,0.1510103285327409
33,0.796962942281714,0.8808035750295146
34,0.23559187777578408,0.15618312565797537
35,0.6347040367210699,0.6926051350085037
36,0.08294435822390679,0.5227227147735477
37,0.017803675466087406,0.02652436316951841
38,0.52065668427184,0.7240977799953873
39,0.1164052696819159,0.6178620777723975
40,0.3165138010699349,0.27404721720197545
41,0.6934804273465767,0.7991084663792024
42,0.030807381461473878,0.022186692997300743
43,0.3702055092172702,0.3905193209541334
44,0.02248964028832412,0.06611888380020822
45,0.028789564344541746,0.17327047253368294
46,0.29942059569276697,0.35643108472137075
47,0.15752026219082033,0.1072339879752082
48,0.31684700769974855,0.8392679402825386
49,0.5959201940598416,0.6606895308640013
50,0.157376671508624,0.6153559731904867
51,0.12930509690273637,0.8401471992552672
52,0.16312925579024007,0.3525347051191707
53,0.06382719224731423,0.29143366721060393
54,0.05313961221939227,0.1800249130326892
55,0.0938153336294559,0.2022513641453891
56,0.1353652154432248,0.8833262646395872
57,0.47602830396314727,0.4901388200483833
58,0.09934188883302433,0.5170484488080629
59,0.11011565759420155,0.20863508475528025
60,0.724149207628171,0.8923989441323703
61,0.05403863330585985,0.5093254237365662
62,0.036695186106448056,0.10288424410762594
63,0.7211064795788734,0.8419469920905593
64,0.05765134043974778,0.15601008802380179
65,0.036060956966628296,0.10104178549977129
66,0.045661704712177315,0.053682518988949976
67,0.20009079581457648,0.4959717561179524
