respondent_id,h1n1_vaccine,seasonal_vaccine
0,0.03282191584916682,0.07576110867986029
1,0.45781359404756705,0.12210802379586363
2,0.016267854455364324,0.03613964835236204
3,0.029550723695385958,0.9097938973754326
4,0.023938842254120463,0.0930981497685843
5,0.05040725262657473,0.8320900515949459
6,0.02139402973248333,0.13698751304894513
7,0.5441330102096428,0.19173366734671674
8,0.031865884523644784,0.20546669861912004
9,0.14729298113543576,0.2736481294028839
10,0.03487947717860704,0.3122596263424083
11,0.14102457456928236,0.3886920032436496
12,0.12826021046637864,0.9784205490153937
13,0.021785352048221372,0.15326054958809854
14,0.53117801213902,0.5879239574842707
15,0.04087107254416886,0.2445535254357974
16,0.6482091609012619,0.9573950459100757
17,0.11144883683360515,0.3225527706488194
18,0.3490945641234476,0.8995596473084957
19,0.18727644533814233,0.6738292102372317
20,0.22594976879353001,0.340665938444128
21,0.6634459818980281,0.49470152041188864
22,0.23651832020892016,0.2629634442518135
23,0.09508305993310265,0.06097483946930154
24,0.18787435554556325,0.22993360485933867
25,0.021811689441416364,0.16279023100051027
26,0.4690449009260474,0.9193045351255547
27,0.030251013546742117,0.26409030019740665
28,0.029060570109535867,0.054527221526355495
29,0.28480080125269003,0.4111689355049054
30,0.08026969550892277,0.35372345204066025
31,0.06962955005751226,0.09238565627323765
32,0.13195231855797354,0.1136734663092274
33,0.7990858829248497,0.8731759838185256
34,0.221011058834847,0.15101002041093634
35,0.6611684972105193,0.7183579234855446
36,0.09286416722279162,0.6026678351445498
37,0.013288583126714205,0.02888162949560752
38,0.482078405850954,0.7140345120447016
39,0.12040909626190396,0.6780550182286817
40,0.24570791739231157,0.3085704285942032
41,0.6906423190326606,0.803215552549736
42,0.02319725106257589,0.015476547284907499
43,0.34400732075030394,0.3954231155477096
44,0.017435158357612363,0.07320785854113343
45,0.01935775403199652,0.13593962063991666
46,0.2751547347900124,0.39399862530559626
47,0.1643784935522069,0.11457291096564419
48,0.30694535320148686,0.858518960852968
49,0.5872246050573979,0.646788510371419
50,0.1699275332876143,0.5365101117232423
51,0.13009938616944913,0.8371638100060876
52,0.13008880434092499,0.2702640668133428
53,0.06319863081184449,0.30087874706618356
54,0.054117562496083564,0.1817735780245655
55,0.09819082399059703,0.20249512163508226
56,0.13795302906355614,0.8970350728767322
57,0.28598916437220834,0.48276985932118066
58,0.08449126263548942,0.5461485828877206
59,0.09098382317542286,0.15265864821351757
60,0.75079074307787,0.9051613014195837
61,0.07272074634180065,0.5433091433181785
62,0.037377394367722416,0.11114256128013916
63,0.7697593252925672,0.8091574008789619
