respondent_id,h1n1_vaccine,seasonal_vaccine
0,0.021631034091114998,0.13053154945373535
1,0.17642366886138916,0.1037350594997406
2,0.012877670116722584,0.06095593795180321
3,0.03604312241077423,0.900370717048645
4,0.013854531571269035,0.03027251921594143
5,0.08247999101877213,0.8053532838821411
6,0.03677590191364288,0.0643106997013092
7,0.3476691246032715,0.20637355744838715
8,0.03901008516550064,0.15408045053482056
9,0.2234257161617279,0.4214259386062622
10,0.02239581011235714,0.1982525736093521
11,0.0750114694237709,0.3362751007080078
12,0.049450475722551346,0.9762002825737
13,0.041719868779182434,0.099237821996212
14,0.35595324635505676,0.5248907208442688
15,0.04260920360684395,0.08035940676927567
16,0.34458887577056885,0.9140536785125732
17,0.06485804915428162,0.2572287619113922
18,0.74134361743927,0.9474362134933472
19,0.05681460350751877,0.45822471380233765
20,0.4203181266784668,0.6006519794464111
21,0.2911764681339264,0.3375232219696045
22,0.19634853303432465,0.2383398711681366
23,0.15479214489459991,0.046421099454164505
24,0.10933035612106323,0.20110370218753815
25,0.031289491802453995,0.1104348674416542
26,0.4464350938796997,0.8074652552604675
27,0.06118219718337059,0.19753725826740265
28,0.003749098163098097,0.04319402202963829
29,0.18572835624217987,0.3284231424331665
30,0.06587184965610504,0.2850523889064789
31,0.09830818325281143,0.10522133111953735
32,0.06997799873352051,0.09044268727302551
33,0.7334896326065063,0.7832679748535156
34,0.19391421973705292,0.14408105611801147
35,0.6072072982788086,0.6927935481071472
36,0.03193430230021477,0.5419493913650513
37,0.01816340535879135,0.035631921142339706
38,0.3932478725910187,0.7001975774765015
39,0.34424394369125366,0.689028263092041
40,0.06753517687320709,0.1203029602766037
41,0.6650692820549011,0.882285475730896
42,0.009953606873750687,0.008593850769102573
43,0.2559727728366852,0.2079397737979889
44,0.028437547385692596,0.12973715364933014
45,0.015526487492024899,0.19408638775348663
46,0.11408655345439911,0.22025911509990692
47,0.040718380361795425,0.06695502251386642
48,0.4521118998527527,0.747768223285675
49,0.4386596977710724,0.3969634473323822
50,0.2283855825662613,0.5432401299476624
51,0.15054106712341309,0.8055707216262817
52,0.30230700969696045,0.22648735344409943
53,0.15976694226264954,0.2716578543186188
54,0.12685270607471466,0.24337559938430786
55,0.07498474419116974,0.16627159714698792
56,0.108674056828022,0.9096621870994568
57,0.25135159492492676,0.5450961589813232
58,0.07531147450208664,0.6146385669708252
59,0.02131972834467888,0.17623910307884216
60,0.7142923474311829,0.9013147950172424
61,0.08691945672035217,0.45168226957321167
62,0.02447471208870411,0.10888759791851044
63,0.5157715678215027,0.7553344368934631
64,0.06444407999515533,0.18455903232097626
65,0.025125712156295776,0.06428878009319305
66,0.07325320690870285,0.07953674346208572
67,0.14268942177295685,0.35725143551826477
68,0.041964806616306305,0.8722379207611084
69,0.022192612290382385,0.6148395538330078
70,0.07940692454576492,0.1613922119140625
71,0.12254396826028824,0.9260445833206177
72,0.11987301707267761,0.30365830659866333
73,0.2018011212348938,0.8892216086387634
74,0.5110769271850586,0.665635883808136
75,0.5273534655570984,0.6304247379302979
76,0.23573602735996246,0.8058685660362244
77,0.03184427693486214,0.9098615050315857
78,0.2518833577632904,0.5467304587364197
79,0.26821762323379517,0.6358957290649414
80,0.04190800338983536,0.1947873830795288
81,0.1344008892774582,0.5037797689437866
82,0.523687481880188,0.8390360474586487
83,0.32357996702194214,0.6013279557228088
84,0.7739376425743103,0.9354885220527649
85,0.8148713707923889,0.9327468276023865
86,0.03515981510281563,0.06730236113071442
87,0.04779968410730362,0.20993953943252563
88,0.04618462547659874,0.6699631810188293
89,0.028413081541657448,0.04742422699928284
90,0.13549767434597015,0.1971890777349472
91,0.16716638207435608,0.8733348846435547
92,0.004051681607961655,0.01822713576257229
93,0.26543310284614563,0.1856626570224762
94,0.3335355222225189,0.46290841698646545
95,0.6076834201812744,0.5104234218597412
96,0.8162050843238831,0.9169480800628662
