respondent_id,h1n1_vaccine,seasonal_vaccine
0,0.026024514530064036,0.03801825168436855
1,0.1335894200177017,0.10575412060282699
2,0.03221715507389478,0.052009453054549425
3,0.08267473844028815,0.927776786549006
4,0.04410096520307302,0.06043926121545558
5,0.16592635667279987,0.9145103324894726
6,0.08100452812290308,0.19814105495224596
7,0.5632385882309048,0.2163037418156948
8,0.07182803650302795,0.33995389303003276
9,0.10328635453463961,0.3114628970820062
10,0.04309493240409844,0.24342996341569748
11,0.08094198713258337,0.33749707692138836
12,0.06620117933163519,0.9673247314611495
13,0.045564495306940095,0.14948019993770226
14,0.3790129936120834,0.5646089037956022
15,0.04201030217563372,0.15729160748786303
16,0.3186930663700689,0.9439670127529179
17,0.06066299682777181,0.2449924210601597
18,0.6665302685443794,0.9546702351562708
19,0.09161724576209906,0.4650270722245272
20,0.25518605909856,0.4755498453677348
21,0.40811462884077787,0.2973575837544935
22,0.28085986634087196,0.3837794001166384
23,0.15637485854355984,0.08305750307837179
24,0.07964568860982586,0.08941647801839318
25,0.061497249137826615,0.18815811557508952
26,0.18823823076754365,0.8162988370590964
27,0.09466016542154022,0.23836952070081555
28,0.014562829014782319,0.07372400536184037
29,0.13326476258754205,0.5298842235760759
30,0.0773372413838285,0.4220476434854486
31,0.0705235806221397,0.07483468254088356
32,0.057584787670953645,0.12090013690620938
33,0.6611494479648721,0.7422142170047884
34,0.1864617356125923,0.11920282832658362
35,0.4372320749373802,0.5533566851651442
36,0.04534853617552109,0.6391245904316055
37,0.043458503026755205,0.09210669645927824
38,0.27875862064478535,0.7257693215385713
39,0.283320755689225,0.794316938598318
40,0.14484234831630724,0.24037031721467061
41,0.5041276069825562,0.7805547545480732
42,0.04434527990110759,0.028193278935656232
43,0.21085796072370044,0.13085422747917796
44,0.026490254244284177,0.09430875631264342
45,0.019519343521232614,0.1846941926791209
46,0.18857107946619664,0.35347937481523584
47,0.15861664805576972,0.1334914569361451
48,0.43671233403124243,0.7682496129931717
49,0.33845278633581344,0.5216952451995504
50,0.18692054764871305,0.525130391415257
51,0.14580092181131551,0.66872739526433
52,0.24996825506160875,0.35958372665041655
53,0.1276880476510588,0.3729269747424985
54,0.05993653680226121,0.19911392686654636
55,0.08011071946022152,0.19108140164070017
56,0.13617702529278614,0.9014012467954832
57,0.11670576908287264,0.4485904165560403
58,0.07287106623821638,0.6115892431941262
59,0.019337619515185055,0.14284702187895087
60,0.6231967000356382,0.9259379351384981
61,0.09275506584117749,0.5297830394208408
62,0.0378343270252181,0.08391507822936412
63,0.5942583832878836,0.7234983700343595
64,0.07427126658016552,0.13735473874682155
65,0.03951489274121661,0.12003864959232896
66,0.05090534954796764,0.03899003957369388
67,0.2830932061363759,0.6373577521486281
68,0.0686789728233485,0.8864082727204734
69,0.061575994336683364,0.5690893813195254
70,0.06290189762402423,0.1035015311212709
71,0.24048481238197245,0.9503215265065884
72,0.11806908452656466,0.29047896908031556
73,0.2823169316734598,0.9213875457660713
74,0.6393470485065766,0.6319454359776003
75,0.6996169359571174,0.8450590143159
76,0.16292388932117435,0.737295486449781
77,0.13045450468705794,0.9142829112167918
78,0.27386660055635464,0.664750502041236
79,0.40695866941878023,0.8694233751193495
80,0.039665229848418325,0.14355520510752018
81,0.08287313881706442,0.4168486311829768
82,0.40749779369689004,0.6541662265985516
83,0.3992628812883999,0.7468509764612805
84,0.7039854738187825,0.9384055682710243
85,0.5778055619447929,0.8454726681124918
86,0.03383389303487799,0.09137145680050067
87,0.0881187459956781,0.2249144370162809
88,0.038893199662307525,0.5542528400753532
89,0.058927170178263454,0.07883227774035904
90,0.11849536272426431,0.20660152497228124
91,0.19705630977079452,0.8951240959748686
92,0.0104702333666939,0.03885009976478991
93,0.3673605766994432,0.5016433208388094
94,0.4946328482402035,0.7481035891368693
95,0.3561234349542376,0.4086217435535988
96,0.7805127584070373,0.9603223381752398
97,0.27482384500609897,0.805571452397944
98,0.13691032748405346,0.028625221971146055
99,0.13869375012291812,0.4264416599343847
100,0.1979154470812362,0.17283911391304357
101,0.7941983251391193,0.8236305741407104
102,0.2579701902566004,0.649467343825059
103,0.01977247476339625,0.26019328581497925
104,0.020551143569708708,0.25327657795243635
105,0.15420039602569352,0.46269637989239115
106,0.06611591218682429,0.1003279719778727
107,0.4079804000698008,0.6060268703966165
108,0.1376657625074942,0.08616392533414674
109,0.04103956313949574,0.6312599366102477
110,0.8337175701157772,0.8673384581336199
111,0.017931986251172233,0.08875061221823417
112,0.5821983594044083,0.9011664834629214
113,0.04699029188066209,0.3724855535832645
114,0.145284221268637,0.4401461390677391
115,0.1187482098262056,0.5663342760737922
116,0.08000218067758262,0.5437594739379581
117,0.22468582144591132,0.3291138547344173
